experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E1,2026-05-03,smoke_basicpomcp,BasicPOMCP,0.0,0.0,nominal,20,5,5,0.0,0.0,1,-93.0,0.012402600143104792,1,1,3
E1,2026-05-03,smoke_basicpomcp,BasicPOMCP,0.0,0.0,nominal,20,5,5,0.0,0.0,2,-93.0,0.009767699986696243,1,1,3
