policy,frac,S,Z,V_full,V_proj,eps,err,V_max,valid
warning,0.2,2,2,4.84922957103953,1.5654825499061444,23.72979736837454,3.2837470211333852,30.0,1
warning,0.4,4,4,4.84922957103953,3.555284500246673,16.786338467878764,1.2939450707928568,30.0,1
warning,0.6,6,6,4.84922957103953,5.153800930940738,10.418557610425164,0.30457135990120854,30.0,1
warning,0.8,8,8,4.84922957103953,5.555194875915879,5.149146208861044,0.705965304876349,30.0,1
warning,1.0,10,10,4.84922957103953,4.84922957103953,8.881784197001252e-15,0.0,30.0,1
