policy,frac,S,Z,V_full,V_proj,eps,err,V_max,valid
greedy,0.2,4,2,13.124202296777787,3.7197346493533523,32.54373031888315,9.404467647424434,40.0,1
greedy,0.4,8,4,13.124202296777787,7.613952243993602,24.722323565670866,5.510250052784185,40.0,1
greedy,0.6,12,6,13.124202296777787,9.13539100607613,19.087449416270378,3.9888112907016566,40.0,1
greedy,0.8,16,8,13.124202296777787,12.684405045918654,10.79425282325047,0.439797250859133,40.0,1
greedy,1.0,20,10,13.124202296777787,13.124202296773566,4.440892098500626e-15,4.220623850414995e-12,40.0,1
