experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,35,17.0,0.09236839998629875,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,36,-82.0,0.09070870000869036,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,37,-104.0,0.08981420000782236,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,38,39.0,0.09153619999415241,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,39,-82.0,0.09296229999745265,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,40,17.0,0.08976040000561625,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,41,-71.0,0.09898010001052171,3,1,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,42,28.0,0.08931730000767857,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,43,-82.0,0.09071469999616966,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,44,-82.0,0.09158840001327917,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,45,-82.0,0.09314919999451376,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,46,39.0,0.0986679999914486,4,0,1
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,47,-82.0,0.08914159997948445,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,48,-71.0,0.08878130000084639,3,1,1
