experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,89,28.0,0.05226349999429658,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,90,-82.0,0.031043499999213964,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,91,17.0,0.03473329998087138,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,92,-5.0,0.03402210000785999,0,0,5
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,93,-93.0,0.030375100002856925,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,94,17.0,0.031071400007931516,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,95,6.0,0.03189120002207346,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,96,-71.0,0.030893999995896593,3,1,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,97,6.0,0.030385399993974715,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,98,-181.0,0.02994340000441298,2,2,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,99,17.0,0.029950900003314018,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,BasicPOMCP,0.0,0.0,nominal,100,5,5,0.0,0.0,100,17.0,0.031025800009956583,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,1,-5.0,0.09853550000116229,0,0,5
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,2,17.0,0.09165449999272823,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,3,-170.0,0.09664989999146201,3,2,0
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,4,-82.0,0.09508030000142753,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,5,28.0,0.09161430000676773,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,6,-93.0,0.09712829999625683,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,7,17.0,0.09454239998012781,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,8,28.0,0.09687399998074397,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,9,-71.0,0.09978819999378175,3,1,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,10,-82.0,0.09812750000855885,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,11,6.0,0.0917044999951031,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,12,-93.0,0.11069360002875328,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,13,-5.0,0.09203330002492294,0,0,5
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,14,17.0,0.09392739998293109,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,15,17.0,0.09550120000494644,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,16,-203.0,0.09863650001352653,0,2,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,17,17.0,0.10569619998568669,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,18,-104.0,0.09131930000148714,0,1,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,19,17.0,0.0912452999909874,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,20,39.0,0.09186459999182262,4,0,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,21,6.0,0.09170690001337789,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,22,-82.0,0.09677080000983551,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,23,-93.0,0.09203480000724085,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,24,17.0,0.09161089998087846,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,25,-291.0,0.09410899999784306,1,3,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,26,17.0,0.09341659999336116,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,27,-5.0,0.08865869999863207,0,0,5
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,28,-192.0,0.09365809999871999,1,2,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,29,28.0,0.0915771999862045,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,30,-82.0,0.0925058999855537,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,31,17.0,0.09076550000463612,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,32,-60.0,0.09158269999898039,4,1,0
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,33,-82.0,0.09953410000889562,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,34,6.0,0.08948900000541471,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,35,17.0,0.09262820001458749,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,36,-291.0,0.09407349998946302,1,3,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,37,-192.0,0.09119200002169237,1,2,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,38,17.0,0.0914325000194367,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,39,-93.0,0.08988379998481832,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,40,-5.0,0.09104639998986386,0,0,5
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,41,-71.0,0.09281640002154745,3,1,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,42,17.0,0.09214799999608658,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,43,17.0,0.09085350000532344,2,0,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,44,-203.0,0.0923659999971278,0,2,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,45,-71.0,0.09371529999771155,3,1,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,46,39.0,0.09517449999111705,4,0,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,47,-82.0,0.09759329998632893,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,48,6.0,0.09166959999129176,1,0,4
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,49,-82.0,0.08988959999987856,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,50,28.0,0.09509659998002462,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,51,-82.0,0.09751709998818114,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,52,28.0,0.09159799999906681,3,0,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,53,-82.0,0.09510409997892566,2,1,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,54,-192.0,0.09410650000791065,1,2,2
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,55,-93.0,0.09362030000193045,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,56,-181.0,0.09105299998191185,2,2,1
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,57,-93.0,0.09095369998249225,1,1,3
E1,2026-05-08,baseline_basicpomcp_vs_rho0,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,58,-192.0,0.09551870002178475,1,2,2
